group_id	prompt	win_utt	win_wav	lose_utt	lose_wav	input_num_candidates	num_candidates	dedupe_dropped_audio	final_pair_best_votes	final_pair_avg_margin	final_pair_avg_confidence
cer2_003_000015	这还差不多。那以后怎么保证不再乱扣费？	cer2_003_000015_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000015_001.wav	cer2_003_000015_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000015_021.wav	60	30	30	2	2.0	5.0
cer_000193	好的，为您推荐第一个十元十季二十四小时有效的套餐。	cer_000193_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000193_025.wav	cer_000193_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000193_002.wav	30	30	0	2	2.5	4.5
cer_000365	李先生，很抱歉给您带来了不好的体验。	cer_000365_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000365_009.wav	cer_000365_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000365_020.wav	30	30	0	3	3.6667	5.0
cer_000708	您当前的套餐是定向单位协议优惠套餐。	cer_000708_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000708_001.wav	cer_000708_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000708_026.wav	30	30	0	3	3.3333	5.0
cer_001386	人员没有受伤。	cer_001386_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001386_001.wav	cer_001386_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001386_002.wav	30	30	0	3	4.0	5.0
cer_000356	杨先生，您当前使用的是五季通用套餐九十九元档。	cer_000356_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000356_012.wav	cer_000356_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000356_024.wav	30	30	0	3	2.3333	4.6667
cer_000699	杨先生，我无法进行唱歌等娱乐活动。	cer_000699_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000699_029.wav	cer_000699_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000699_028.wav	30	30	0	3	4.0	5.0
cer_000174	请问您需要查询套餐信息。	cer_000174_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000174_019.wav	cer_000174_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000174_000.wav	30	30	0	3	3.3333	5.0
cer_000162	请问您需要将联系电话修改为哪个号码呢？	cer_000162_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000162_025.wav	cer_000162_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000162_028.wav	30	30	0	3	4.0	5.0
cer_000526	但主要功能是帮助您解决通信相关的问题。	cer_000526_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000526_012.wav	cer_000526_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000526_021.wav	30	30	0	3	2.3333	5.0
cer_001249	请问您需要查询的是哪个月份呢？	cer_001249_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001249_027.wav	cer_001249_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001249_023.wav	30	30	0	3	4.0	5.0
cer_000878	好的，我。	cer_000878_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000878_000.wav	cer_000878_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000878_027.wav	30	30	0	2	2.6667	5.0
cer_001051	好的，您的地址可以安装宽带。	cer_001051_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001051_001.wav	cer_001051_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001051_000.wav	30	30	0	3	4.0	5.0
cer_000359	吴先生，很抱歉。	cer_000359_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000359_021.wav	cer_000359_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000359_010.wav	30	30	0	3	2.6667	5.0
cer_001416	嗯，活动期的话是三个月。	cer_001416_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001416_024.wav	cer_001416_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001416_011.wav	30	30	0	3	2.6667	4.3333
cer_001421	如果还是不行，您把那个号卡取出来，插上去。如果都不行，那就通过延听看一下号卡芯片有没有问题呢？	cer_001421_005	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001421_005.wav	cer_001421_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001421_022.wav	30	30	0	3	3.0	5.0
cer2_004_000003	提速？我现在300M用着也还行，为什么要升1000M？	cer2_004_000003_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000003_024.wav	cer2_004_000003_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000003_004.wav	60	30	30	2	4.0	5.0
cer_001218	比如查询话费。	cer_001218_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001218_009.wav	cer_001218_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001218_024.wav	30	30	0	2	1.3333	4.6667
cer_000866	您看需要我为您介绍一下吗？	cer_000866_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000866_029.wav	cer_000866_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000866_012.wav	30	30	0	2	4.0	5.0
cer_001230	李先生，您本月总共用了二十四季的数据流量。	cer_001230_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001230_004.wav	cer_001230_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001230_000.wav	30	30	0	3	3.3333	5.0
cer2_013_000006	请您放心，我们是正规银行直营，所有的收费项目都是公开透明的。除了合同约定的利息之外，没有任何管理费、手续费或者提前还款违约金。借款1万块钱，一天的利息还不到1块钱。	cer2_013_000006_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000006_021.wav	cer2_013_000006_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000006_009.wav	60	30	30	2	2.5	4.5
cer_000369	其他费用三元。	cer_000369_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000369_020.wav	cer_000369_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000369_000.wav	30	30	0	3	4.0	5.0
cer_000179	请问您是需要查询积分吗？	cer_000179_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000179_012.wav	cer_000179_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000179_001.wav	30	30	0	3	3.0	5.0
cer_001415	办理套餐。	cer_001415_003	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001415_003.wav	cer_001415_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001415_028.wav	30	30	0	2	1.0	4.3333
cer_000197	请问您需要查询积分吗？	cer_000197_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000197_015.wav	cer_000197_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000197_013.wav	30	30	0	2	4.0	5.0
cer_000892	好的。请问您是想更换本机号码的套餐。	cer_000892_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000892_029.wav	cer_000892_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000892_021.wav	30	30	0	3	3.3333	5.0
cer_001073	这个套餐的性价比其实很高。	cer_001073_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001073_013.wav	cer_001073_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001073_009.wav	30	30	0	3	4.0	5.0
cer_000883	还是查询当前的流量使用情况呢？	cer_000883_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000883_024.wav	cer_000883_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000883_015.wav	30	30	0	2	2.6667	5.0
cer_000350	请问您需要安装宽带的地址是哪里？	cer_000350_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000350_001.wav	cer_000350_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000350_021.wav	30	30	0	3	3.3333	4.6667
cer_001425	例如，两元一季、四小时。	cer_001425_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001425_024.wav	cer_001425_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001425_016.wav	30	30	0	2	1.6667	4.6667
cer_000191	如果降档到五十九元套餐。	cer_000191_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000191_004.wav	cer_000191_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000191_023.wav	30	30	0	3	3.0	5.0
cer_000531	国际漫游的数据流量资费是八元人民币每GB。	cer_000531_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000531_029.wav	cer_000531_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000531_019.wav	30	30	0	3	3.3333	5.0
cer_001235	以及一千五百分钟的国内通话。	cer_001235_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001235_021.wav	cer_001235_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001235_025.wav	30	30	0	2	1.0	4.0
cer_000702	请您打开手机里的运营商A P P。	cer_000702_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000702_028.wav	cer_000702_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000702_022.wav	30	30	0	2	1.0	4.6667
cer_001248	好的。那请您确认一下。	cer_001248_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001248_004.wav	cer_001248_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001248_028.wav	30	30	0	2	1.6667	4.6667
cer2_013_000015	好的，我先看看，有需要再说。	cer2_013_000015_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000015_001.wav	cer2_013_000015_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000015_028.wav	60	30	30	3	4.0	5.0
cer_000553	流量，或者是套餐情况？	cer_000553_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000553_012.wav	cer_000553_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000553_029.wav	30	30	0	2	1.0	4.3333
cer_000733	我将为您办理。	cer_000733_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000733_029.wav	cer_000733_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000733_009.wav	30	30	0	3	3.6667	5.0
cer_000364	其中本季度即将到期的积分为一百分。	cer_000364_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000364_024.wav	cer_000364_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000364_015.wav	30	30	0	3	3.0	5.0
cer_001247	请您先确认一下。	cer_001247_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001247_007.wav	cer_001247_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001247_024.wav	30	30	0	3	4.0	5.0
cer_001257	选择一元日包。	cer_001257_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001257_014.wav	cer_001257_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001257_020.wav	30	30	0	3	4.6667	5.0
cer_000905	套餐外语音费六元。	cer_000905_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000905_025.wav	cer_000905_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000905_027.wav	30	30	0	3	4.0	5.0
cer_001518	您三月的消费金额为一百一十一元。	cer_001518_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001518_018.wav	cer_001518_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001518_024.wav	30	30	0	3	4.0	5.0
cer_000021	其中通用流量用了十四季。	cer_000021_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000021_027.wav	cer_000021_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000021_010.wav	30	30	0	2	1.3333	4.3333
cer_000707	我们来处理您提到的I P T V问题。	cer_000707_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000707_024.wav	cer_000707_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000707_009.wav	30	30	0	3	3.0	5.0
cer2_002_000013	稍等我看下哈……嗯收到了，验证码是 739 421。	cer2_002_000013_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_002_000013_001.wav	cer2_002_000013_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_002_000013_014.wav	60	30	30	3	4.0	5.0
cer_001059	creating content.	cer_001059_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001059_015.wav	cer_001059_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001059_002.wav	30	30	0	2	1.3333	5.0
cer_001072	可以请您具体描述一下声音断续的情况吗？	cer_001072_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001072_009.wav	cer_001072_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001072_019.wav	30	30	0	2	2.0	5.0
cer_000720	好的。请问您计划前往的是亚洲。	cer_000720_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000720_014.wav	cer_000720_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000720_029.wav	30	30	0	3	2.3333	4.6667
cer_001411	郑先生，我目前无法为您办理九百九十九元的套餐。	cer_001411_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001411_025.wav	cer_001411_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001411_014.wav	30	30	0	3	3.0	5.0
cer_000886	如果降档到其他套餐。	cer_000886_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000886_024.wav	cer_000886_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000886_002.wav	30	30	0	3	2.6667	4.6667
cer_000534	我现在帮您办理一个短时流量包。	cer_000534_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000534_001.wav	cer_000534_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000534_013.wav	30	30	0	3	4.0	5.0
cer_000377	办理套餐变更。	cer_000377_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000377_027.wav	cer_000377_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000377_022.wav	30	30	0	3	3.3333	5.0
cer_001429	请问您是指手机无法连接移动数据网络。	cer_001429_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001429_021.wav	cer_001429_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001429_022.wav	30	30	0	3	1.6667	4.6667
cer_001424	例如拨打一二三四五或访问官网。	cer_001424_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001424_001.wav	cer_001424_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001424_028.wav	30	30	0	3	2.3333	5.0
cer2_013_000001	我现在正忙，不需要贷款，谢谢。	cer2_013_000001_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000001_007.wav	cer2_013_000001_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000001_024.wav	60	30	30	3	2.3333	5.0
cer_000196	李先生，很抱歉给您带来不便。	cer_000196_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000196_029.wav	cer_000196_003	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000196_003.wav	30	30	0	3	3.3333	5.0
cer_000367	请问您需要咨询哪方面的业务呢？	cer_000367_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000367_012.wav	cer_000367_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000367_021.wav	30	30	0	3	4.0	5.0
cer_000522	后台查询到您的网络状态是正常的。	cer_000522_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000522_014.wav	cer_000522_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000522_018.wav	30	30	0	3	2.6667	5.0
cer2_003_000013	本来就该全退，这是你们的问题。	cer2_003_000013_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000013_022.wav	cer2_003_000013_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000013_014.wav	60	30	30	2	2.0	5.0
cer_000539	连续三个月。	cer_000539_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000539_024.wav	cer_000539_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000539_017.wav	30	30	0	3	1.6667	4.6667
cer2_013_000014	没问题，稍后我会通过我行官方服务短信，为您发送具体的申请路径和操作指引。您可以直接点击短信里的官方链接，或者登录手机银行首页找到“信用贷款”板块。	cer2_013_000014_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000014_016.wav	cer2_013_000014_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000014_029.wav	60	30	30	3	3.3333	5.0
cer_000200	文化悠久。	cer_000200_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000200_007.wav	cer_000200_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000200_020.wav	30	30	0	3	4.0	5.0
cer_000891	您本月总共用了二十一季的数据流量。	cer_000891_005	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000891_005.wav	cer_000891_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000891_012.wav	30	30	0	3	3.6667	5.0
cer_000874	您好，我能够帮助您查询话费余额。	cer_000874_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000874_001.wav	cer_000874_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000874_026.wav	30	30	0	3	3.3333	5.0
cer_001433	给您带来不便敬请谅解。	cer_001433_005	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001433_005.wav	cer_001433_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001433_027.wav	30	30	0	2	1.3333	5.0
cer_000548	第二种是月包。	cer_000548_005	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000548_005.wav	cer_000548_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000548_018.wav	30	30	0	3	3.3333	5.0
cer_000033	请问您需要了解哪种类型的套餐？	cer_000033_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000033_018.wav	cer_000033_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000033_029.wav	30	30	0	3	4.0	5.0
cer_001256	还是历史月份的呢？	cer_001256_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001256_019.wav	cer_001256_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001256_002.wav	30	30	0	2	2.0	4.6667
cer_000710	好的。那请您再确认一下。	cer_000710_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000710_020.wav	cer_000710_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000710_013.wav	30	30	0	3	1.6667	4.6667
cer2_003_000018	好的，已经为您办理成功了。请问还有其他业务我可以帮到您的吗？	cer2_003_000018_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000018_024.wav	cer2_003_000018_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000018_001.wav	60	30	30	3	2.6667	4.6667
cer_001423	请问您需要查询手机号码的归属地信息吗？	cer_001423_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001423_007.wav	cer_001423_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001423_012.wav	30	30	0	3	3.0	4.6667
cer_001062	建议您办理一个流量包。	cer_001062_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001062_025.wav	cer_001062_005	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001062_005.wav	30	30	0	2	2.5	5.0
cer_001252	这个以幺五幺开头的号码归属地也是深圳。	cer_001252_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001252_011.wav	cer_001252_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001252_022.wav	30	30	0	2	1.3333	5.0
cer2_003_000001	你们移动怎么回事啊？我这个月话费莫名其妙多了50块钱，凭什么乱扣费啊？	cer2_003_000001_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000001_018.wav	cer2_003_000001_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000001_029.wav	60	30	30	2	2.0	5.0
cer2_025_000000	喂，你好。我那个……理赔款怎么还没到账啊？我都提交了快一个星期了，是那个肺癌的靶向药，叫什么……奥希替尼。你们这审核也太慢了吧，这药费可垫付不起啊！	cer2_025_000000_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_025_000000_006.wav	cer2_025_000000_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_025_000000_023.wav	60	30	30	3	2.3333	4.3333
cer_001414	请您核对后重新提供。	cer_001414_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001414_017.wav	cer_001414_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001414_002.wav	30	30	0	2	2.0	5.0
cer_000715	建议您先联系保险公司。	cer_000715_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000715_017.wav	cer_000715_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000715_025.wav	30	30	0	3	2.6667	5.0
cer_000363	请问您需要哪方面的帮助呢？	cer_000363_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000363_001.wav	cer_000363_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000363_024.wav	30	30	0	3	4.0	5.0
cer_000020	我为您核对一下。	cer_000020_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000020_026.wav	cer_000020_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000020_001.wav	30	30	0	3	3.6667	5.0
cer_000728	请您提供详细的安装地址。	cer_000728_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000728_019.wav	cer_000728_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000728_013.wav	30	30	0	2	1.6667	4.6667
cer_000199	请问您需要查询的是本月的流量使用情况。	cer_000199_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000199_029.wav	cer_000199_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000199_028.wav	30	30	0	3	4.0	5.0
cer_000190	套餐外语音费七元。	cer_000190_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000190_026.wav	cer_000190_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000190_012.wav	30	30	0	3	3.6667	5.0
cer2_013_000004	根据系统测算，您最高可以申请到30万的额度。年化利率目前针对优质客户有专属优惠，低至3.5%起。这个利率在目前的市场上是非常有竞争力的，而且是按天计息，随借随还。	cer2_013_000004_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000004_027.wav	cer2_013_000004_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000004_009.wav	60	30	30	3	3.0	5.0
cer_001067	请问您是想查询手机号码的归属地吗？	cer_001067_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001067_001.wav	cer_001067_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001067_025.wav	30	30	0	3	4.0	5.0
cer_000372	请问您是手机无法上网。	cer_000372_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000372_014.wav	cer_000372_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000372_029.wav	30	30	0	3	4.0	5.0
cer_000542	您可以随时通过中国电信的官方客服热线联系我们。	cer_000542_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000542_007.wav	cer_000542_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000542_026.wav	30	30	0	3	4.0	5.0
cer2_013_000009	30万是不是太少了？我最近正打算装修，可能不够。	cer2_013_000009_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000009_009.wav	cer2_013_000009_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_013_000009_028.wav	60	30	30	2	2.0	5.0
cer_001246	您可能需要重新购买流量和通话包。	cer_001246_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001246_021.wav	cer_001246_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001246_009.wav	30	30	0	3	3.6667	5.0
cer_001255	李先生，彩礼的高低应根据您的经济能力和个人意愿来决定。	cer_001255_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001255_018.wav	cer_001255_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001255_002.wav	30	30	0	3	3.0	5.0
cer_000547	请问您方便提供身份证号码吗？	cer_000547_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000547_025.wav	cer_000547_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000547_002.wav	30	30	0	3	2.6667	4.6667
cer2_012_000009	听着还行，但我最近没时间去柜台办，挺麻烦的。	cer2_012_000009_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000009_025.wav	cer2_012_000009_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000009_012.wav	60	30	30	3	3.6667	5.0
cer_001076	然后把它打开。	cer_001076_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001076_001.wav	cer_001076_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001076_019.wav	30	30	0	3	4.0	5.0
cer_000375	我无法直接提供保险公司的电话。	cer_000375_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000375_024.wav	cer_000375_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000375_009.wav	30	30	0	3	4.0	5.0
cer_000530	抱歉，系统超时无法请求您的请求。	cer_000530_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000530_024.wav	cer_000530_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000530_025.wav	30	30	0	3	3.3333	5.0
cer_000366	红鲤鱼与绿鲤鱼与驴。	cer_000366_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000366_001.wav	cer_000366_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000366_021.wav	30	30	0	3	4.0	5.0
cer_001079	我们有专门的套餐调整服务。	cer_001079_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001079_028.wav	cer_001079_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001079_011.wav	30	30	0	3	3.3333	5.0
cer_000727	二十元二十季四十八小时有效。	cer_000727_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000727_026.wav	cer_000727_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000727_002.wav	30	30	0	2	1.0	4.3333
cer2_004_000005	升级是不是又要加钱？你们这种推销我听多了。	cer2_004_000005_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000005_001.wav	cer2_004_000005_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_004_000005_022.wav	60	30	30	3	4.0	5.0
cer_000718	南美洲的漫游资费是七元人民币每GB。	cer_000718_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000718_024.wav	cer_000718_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000718_012.wav	30	30	0	3	3.6667	5.0
cer_000371	包含五十季通用流量。	cer_000371_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000371_019.wav	cer_000371_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000371_011.wav	30	30	0	2	2.0	5.0
