group_id	prompt	win_utt	win_wav	lose_utt	lose_wav
20586	<|spk_1|>嗯好的女士麻烦您听到音乐后不要挂机，我马上联系商家马上转接回来，非常感谢您不要<n>听到音乐不要挂机。	20586_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/20586_013.wav	20586_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/20586_009.wav
57790	<|spk_1|>啊，您反映说是骑手给您提前点送达了是吗？	57790_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57790_027.wav	57790_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57790_026.wav
57221	<|spk_1|>你好先生，我联系下骑手核实下情况您看好吗？	57221_011	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57221_011.wav	57221_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57221_029.wav
57859	<|spk_1|>美团APP是吧？那这样先生，麻烦您，现在就打开美团APP小，小人头的这个。	57859_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57859_003.wav	57859_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57859_010.wav
42761	<|spk_1|>哎您可以备注上让那个骑手给您放到您的指定位置上，因为咱们现在小区不是不不让进吗？您直接让骑手给您放到小区门岗就可以了。	42761_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42761_022.wav	42761_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42761_016.wav
42419	<|spk_1|>那这样先生您的订单金额的话一共是。	42419_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42419_004.wav	42419_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42419_028.wav
21848	<|spk_1|>您看客户来电表示说还没有收到这个餐品呢。	21848_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21848_025.wav	21848_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21848_015.wav
22188	<|spk_1|><n>同样的话是这样情况吗是同样的话吗？	22188_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22188_027.wav	22188_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22188_028.wav
55545	<|spk_1|>请您稍等再次为您查看一下，咱们反馈说餐品少送错送，量少是这是这个问题吗？	55545_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55545_028.wav	55545_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55545_025.wav
40039	<|spk_1|>呃已经是达到咱们的这个最高赔付权限了是吧先生？是咱们的一个超时三十分钟延误险是吧？	40039_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40039_028.wav	40039_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40039_025.wav
23342	<|spk_1|>啊请您先挂机再见。	23342_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/23342_025.wav	23342_008	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/23342_008.wav
50484	<|spk_1|>我看到您当时也没有使用这个红包呀女士。	50484_007	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/50484_007.wav	50484_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/50484_020.wav
41594	<|spk_1|>商品里面是吧？那这样女士，您的九点九元这个金额是吧？	41594_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41594_004.wav	41594_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41594_026.wav
30830	<|spk_1|>嗯好的抱歉带来麻麻烦了女士，那请问还有其他可以帮您的吗？	30830_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30830_029.wav	30830_002	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30830_002.wav
16422	<|spk_1|>您看女士我这边我这边也是为了保护您账户的信息安全。	16422_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16422_014.wav	16422_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16422_029.wav
53232	<|spk_1|>不需要，计划有变了是吧？	53232_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53232_025.wav	53232_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53232_000.wav
52184	<|spk_1|>了解您了解您的情况先生。	52184_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52184_029.wav	52184_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52184_027.wav
20812	<|spk_1|>是这样的那。	20812_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/20812_001.wav	20812_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/20812_024.wav
49418	<|spk_1|>哎是的您不要挂机即可。	49418_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/49418_026.wav	49418_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/49418_025.wav
31523	<|spk_1|>啊咱们要求退款呢，是您的这笔订单，叫做酱心，酱大骨，是这家是吗先生。	31523_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31523_028.wav	31523_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31523_017.wav
37013	<|spk_1|>啊，等待明天了先生，您看可以吗先生？建议咱们客户您明天在两点半商家营业时间是在下午两点半到晚上六点半。	37013_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37013_017.wav	37013_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37013_022.wav
00601	<|spk_1|>女士您好，能听到吗？	00601_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/00601_014.wav	00601_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/00601_027.wav
11851	<|spk_1|>呃是这样的，只要您是绑定这个手机号进行下单就会有展示。	11851_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/11851_004.wav	11851_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/11851_029.wav
57975	<|spk_1|>没有问题。	57975_007	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57975_007.wav	57975_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57975_026.wav
32160	<|spk_1|>我先给您拒绝拒绝完毕之后我会再次给您进行退款的女士，您这边直接忽略拒绝退款信息即可。	32160_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32160_003.wav	32160_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32160_021.wav
48662	<|spk_1|>嗯好的女士那请问还有其他可以帮您的吗？	48662_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48662_014.wav	48662_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48662_024.wav
16042	<|spk_1|>那您这边有客户的这个联系方式吗。	16042_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16042_016.wav	16042_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16042_028.wav
03568	<|spk_1|>您看先生，麻烦问一下，您是什么原因，需要呃退款呢。	03568_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/03568_026.wav	03568_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/03568_018.wav
56766	<|spk_1|>请您稍后，再次给您查看一下先生，我看到您刚刚收到这个订单，叫做这个屋是三胖地锅鸡是吗？	56766_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/56766_027.wav	56766_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/56766_000.wav
04329	<|spk_1|>那这样先生您的订单金额呢一共是六十一点六元是吗？	04329_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04329_028.wav	04329_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04329_014.wav
23687	<|spk_1|>好的先生，了解到了，请您先挂机再见。	23687_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/23687_018.wav	23687_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/23687_028.wav
44568	<|spk_1|>好的先商家已经取，给您取得联系了是吧？	44568_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/44568_013.wav	44568_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/44568_025.wav
10709	<|spk_1|>啊不能呢，没有经过客户同意嗯不能给您的。	10709_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10709_017.wav	10709_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10709_025.wav
40085	<|spk_1|>确实非常抱歉给您带来麻烦了先生，那请问还有其他可以帮您的吗？	40085_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40085_029.wav	40085_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40085_016.wav
30267	<|spk_1|>对对对，您说的很正确。	30267_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30267_029.wav	30267_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30267_025.wav
07558	<|spk_1|>这个位置呢是收件人位置是吗？	07558_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/07558_010.wav	07558_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/07558_021.wav
21405	<|spk_1|>您看先生，是把这个餐品。	21405_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21405_022.wav	21405_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21405_017.wav
55219	<|spk_1|>嗯是的先生请问什么可以帮您？	55219_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55219_027.wav	55219_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55219_020.wav
53199	<|spk_1|>稍等，请您稍等。	53199_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53199_018.wav	53199_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53199_024.wav
49244	<|spk_1|>对的对的对的先生，您说的很准确，确实骑手应该按照咱们客户这订单要求。	49244_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/49244_029.wav	49244_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/49244_013.wav
37294	<|spk_1|>嗯嗯对对对对。	37294_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37294_028.wav	37294_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37294_018.wav
30289	<|spk_1|>好的先生，那请问，还有其他，可以帮您的吗？	30289_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30289_000.wav	30289_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30289_014.wav
35032	<|spk_1|>就是拿回家里面的这个餐品照片您上传一下还是小票您上传一下即可个我会联系商家给您核实处理的。	35032_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35032_028.wav	35032_012	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35032_012.wav
17665	<|spk_1|>行了解到了对对对对了解到了，请您放心那这边祝您生活愉快，请先挂机再见嗯不客气应该做的。	17665_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/17665_004.wav	17665_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/17665_026.wav
51406	<|spk_1|>好的女士，那请问还有其他可以帮您的吗？不客气。	51406_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51406_027.wav	51406_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51406_026.wav
30789	<|spk_1|>那客户那边就是申请部分退款之后呢进行一个我看到已经是取消啊所以说进行一个在线进行留言投诉需要进行个处理咱们美团方接到这个信息之后呢会给客户进行一个回电处理的先生。	30789_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30789_010.wav	30789_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30789_027.wav
37169	<|spk_1|>啊您这边同意给客户部分退款这个菠菜的是吗？	37169_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37169_001.wav	37169_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37169_015.wav
47661	<|spk_1|>那这样先生，您卸载当前这个版本，从百度上直接搜索美团，进入官网下载。	47661_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47661_025.wav	47661_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47661_000.wav
18813	<|spk_1|>嗯请您不要着急的女士，我这边会马上处理您的这个问题的，我看到您上传这个餐撒照片啦，我这边是马上会为您进行一个退款操作的包括您的订单金额呢一共是。	18813_005	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18813_005.wav	18813_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18813_029.wav
37623	<|spk_1|>我看到商家已经是为您进行个部分退款了，包括我看到骑手已经取到餐品了嗯所以说无法给您进行个再次调换了。	37623_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37623_013.wav	37623_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37623_029.wav
31921	<|spk_1|>那这样女士，退款之后的话这笔订单金额将，呃，全部退给客户，就月结的时候不给您进行结算了，告知您一下。	31921_005	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31921_005.wav	31921_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31921_023.wav
16831	<|spk_1|>您好我姓申请问什么可以帮您。	16831_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16831_013.wav	16831_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16831_023.wav
18445	<|spk_1|>您看先生这样我看到确实是平台这边给您造成不便您造成这样的一个不好的消费体验您看我这边马上赔付您一张二十元的一个红包券您看这样可以吧无门槛的有效期三十一天在其他商家都可以进行正常下单使用的。	18445_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18445_029.wav	18445_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18445_017.wav
47946	<|spk_1|>下班了是吧？那我已经我已经督促咱们骑手十几分钟给您送达先生，这个送达这个位置需要您给客户，嗯需要您给骑手那边说一下。	47946_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47946_025.wav	47946_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47946_016.wav
14003	<|spk_1|>那这样我会在五点钟的时候给您回电好吗先生五点。	14003_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14003_029.wav	14003_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14003_020.wav
35143	<|spk_1|>您看是这样女士呃您现在要调换这个凤梨是吧。	35143_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35143_013.wav	35143_012	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35143_012.wav
12280	<|spk_1|>麻烦问一下支付方式是什么样的呢？	12280_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/12280_023.wav	12280_011	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/12280_011.wav
46728	<|spk_1|>您好张先生，非常抱歉您久等了，那这样先生您的订单金额的话一共是。	46728_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/46728_014.wav	46728_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/46728_020.wav
05044	<|spk_1|>嗯是下单之后五分钟商家没有接单是系统自动给您取消了。	05044_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/05044_018.wav	05044_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/05044_029.wav
46120	<|spk_1|>商家稍后给您送过来，好的，了解了先生，那这样我马上督促商家，尽快把这餐品给您补送过来。	46120_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/46120_028.wav	46120_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/46120_021.wav
23961	<|spk_1|>对对对了解请请您先不要着急了先生。	23961_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/23961_025.wav	23961_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/23961_024.wav
12870	<|spk_1|>哦电话这边是无法给您做个取消掉的就订单完成三小时之后呢双方都不可以进行再次联系就通过虚拟号码也不可以进行再次联系啦如果他用其他号码的话平台这边也是确实无法给您查看到的。	12870_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/12870_020.wav	12870_007	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/12870_007.wav
31448	<|spk_1|>好的了解女士，那这样，我从后台这边马上为您进行一个加急配送，骑手会优先抢单订单的，呃大概会在五到十分钟，就有骑手接单成功了，骑手接单成功之后呢，我会以短信的形式，告知给您，请您放心。	31448_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31448_016.wav	31448_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31448_029.wav
40578	<|spk_1|>这个红包的话先生是确实是只限您的幺七八零进行使用的先生，建议您优先使用这个红包之后，再次把您的这个绑定手机号码，嗯。	40578_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40578_017.wav	40578_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40578_001.wav
52171	<|spk_1|>豆泡是吗您豆泡？	52171_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52171_023.wav	52171_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52171_022.wav
48742	<|spk_1|>同时的话您可以联系您站长进行一个查看的先生，您站长咨询一下您就是站长是吧？	48742_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48742_025.wav	48742_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48742_018.wav
04221	<|spk_1|>了解了先生那您这样您根据短信链接上传一下骑手辱骂您这方面截图，然后我催促我同事会为您进行一个回电处理的请您放心先生。	04221_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04221_029.wav	04221_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04221_022.wav
35177	<|spk_1|>额我看到了先生。	35177_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35177_019.wav	35177_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35177_028.wav
39873	<|spk_1|>嗯好的先生除，不客气应该做的先生除了为您进行退款之外我会再次补偿咱们客户您一个五元的一个心意红包满五元可用，三十一天有效期代表美团对您的歉意先生十分抱歉给您带来麻烦了。	39873_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39873_029.wav	39873_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39873_016.wav
47948	<|spk_1|>现在来说确实是无法帮您进行退款了先生，因为咱们第一个骑手给您送过来，导致由于咱们没有接通这个电话所以说没有为您送达先生。	47948_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47948_018.wav	47948_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47948_029.wav
48069	<|spk_1|>好的了解了女士。	48069_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48069_001.wav	48069_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48069_025.wav
36561	<|spk_1|>啊对红包对这个红包，呃这个红包也会也是退回到您的这个美团账户红包中，您还有这个红包。	36561_012	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36561_012.wav	36561_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36561_026.wav
16218	<|spk_1|>嗯，短信链接，对的。	16218_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16218_001.wav	16218_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16218_028.wav
52618	<|spk_1|>嗯好的先生那稍后呢平台给您发送一条评价短信，辛苦您点开链接对本次服务做个评价非常感谢您的来电。	52618_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52618_021.wav	52618_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52618_001.wav
04530	<|spk_1|>了解先生，我会为您进行个详细记录的请您放心。	04530_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04530_020.wav	04530_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04530_009.wav
13438	<|spk_1|>然后方便的话您看因为也是因为咱距离方面造成这样的一个失误定位方面造成失误看能否线下给呃骑手进行一个额外这种补偿您看这边同意吗。	13438_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13438_021.wav	13438_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13438_028.wav
45261	<|spk_1|>那这样先生您的一半这个金额确实无法帮您进行申请到了先生。	45261_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/45261_026.wav	45261_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/45261_015.wav
33384	<|spk_1|>呃没有给您送上先生，嗯嗯您这样，呃咱们客户不同意，部分退款的是吧？	33384_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33384_023.wav	33384_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33384_022.wav
38153	<|spk_1|>幺九九的这个，商家今天电话就可以了感谢您。	38153_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/38153_022.wav	38153_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/38153_028.wav
50776	<|spk_1|>哎您好先生，您好袁骑手我是美团网的工作人员，今天咱们送的美团二十七翻滚吧炒饭。	50776_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/50776_028.wav	50776_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/50776_019.wav
50811	<|spk_1|>咱们您定位的位置的话是在济南，童康儿童医院先生，这两个位置是不一样的。	50811_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/50811_028.wav	50811_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/50811_013.wav
22025	<|spk_1|><n>不客气这我应该做的。	22025_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22025_026.wav	22025_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22025_017.wav
21291	<|spk_1|>那这样祝您祝您生意兴隆请先挂机再见。	21291_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21291_026.wav	21291_002	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21291_002.wav
13761	<|spk_1|>好的先生麻烦您听到音乐后不要挂机，额了解您的诉求了先生，麻烦您听到音乐后不要挂机马上为您转接到美团平台专线，平台专线，请您听到音乐后不要挂机。	13761_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13761_020.wav	13761_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13761_026.wav
37783	<|spk_1|>您的诉求呢？	37783_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37783_021.wav	37783_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37783_025.wav
intern_f01_03679	<|spk_1|>我们本次来电啊是为了避免因酒店信息错误，引起客户投诉的，只有几个简单的小问题，最多耽误您一分钟的时间，好吗？	intern_f01_03679_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_03679_028.wav	intern_f01_03679_002	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_03679_002.wav
34243	<|spk_1|>也是没有接到这个电话先生您看。	34243_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/34243_024.wav	34243_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/34243_026.wav
10226	<|spk_1|>那这样先生，有可能通话中了上传照片是比较慢的这个状况，就说您就是建议您挂机之后呢，重新进行一个上传，我这边马上联系商家，给您处理结果，那这样先生麻烦您，您说先生。	10226_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10226_023.wav	10226_008	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10226_008.wav
18082	<|spk_1|>您好我姓申请问什么可以帮您？	18082_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18082_026.wav	18082_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18082_024.wav
42401	<|spk_1|>就是骑手，是能上来也不给您送上来是吧？	42401_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42401_023.wav	42401_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42401_009.wav
34143	<|spk_1|>嗯嗯是的一百二十一号的美团三。	34143_012	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/34143_012.wav	34143_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/34143_028.wav
12291	<|spk_1|>好的女士那这样麻烦您听到音乐不要挂机，我马上联系商家给您处理，不要挂机非常感谢您。	12291_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/12291_019.wav	12291_008	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/12291_008.wav
10049	<|spk_1|>嗯位置特别近是这样情况吗？	10049_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10049_020.wav	10049_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10049_003.wav
16766	<|spk_1|>好的女士那您现在是希望商家给您进行一个再次配送是吗，还是给您进行。	16766_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16766_026.wav	16766_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16766_025.wav
13323	<|spk_1|>确实非常抱歉了先生，包括骑手问题平台会这边会为骑手做个记录的，如果骑手如果是。	13323_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13323_024.wav	13323_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13323_015.wav
54501	<|spk_1|>行好的好的建议希望咱们，您站长尽快核实一下情况，客户那边非常生气着急，不光问候客户，问候客户家人。	54501_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/54501_028.wav	54501_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/54501_022.wav
31308	<|spk_1|>啊您看这样可以吗先生确实是给您带来这么大麻烦，也是由于骑手咱们违规操作给您造成的，我这边美团这边再次向您致歉您看马上补偿咱们客服您一个五元这个心意红包代表美团对您歉意。	31308_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31308_015.wav	31308_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31308_009.wav
45804	<|spk_1|>呃，美团账户钱包余额中女士。	45804_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/45804_000.wav	45804_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/45804_022.wav
45121	<|spk_1|>不客气这我应该做的先生，那请问还有其他可以帮您的吗？	45121_011	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/45121_011.wav	45121_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/45121_026.wav
55502	<|spk_1|>请您消消气的先生，确实这次给您带来麻烦了先生，请您再次给咱平台，和咱们商家一次机会好吗？	55502_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55502_024.wav	55502_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55502_027.wav
41591	<|spk_1|>请您保持电话畅通，就可能骑手给您送过来之后，会给您进行个拨打电话，可能是会放在您的保安这个位置上。	41591_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41591_026.wav	41591_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41591_003.wav
43423	<|spk_1|>呃如果是咱们没有这方面的一个，覆盖范围，是无法给您送过来的。	43423_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/43423_018.wav	43423_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/43423_023.wav
